ReleaseDate,Movie,Genre,ProductionBudget,DomesticBoxOfficeToDate,Year,NetflixRating,OnNetflix,Awards,Nominations,BestPicture,RottenTomatosCriticScore,RottenTomatosAudienceScore,BigGenre,CalDate
16-Sep,3,Drama,7200000,59774,2011,NetflixRating,0,0,0,80,65,9.516129032258064
16-Sep,Drive,Action,15000000,35060689,2011,NetflixRating,0,0,0,93,78,9.516129032258064
16-Sep,I Don't Know How She Does It,Comedy,24000000,9659074,2011,NetflixRating,0,0,0,17,32,9.516129032258064
16-Sep,Restless,Drama,8000000,163753,2011,NetflixRating,0,0,0,36,48,9.516129032258064
16-Sep,Straw Dogs,Thriller/Suspense,25000000,10324441,2011,NetflixRating,0,0,0,41,34,9.516129032258064
23-Sep,Abduction,Thriller/Suspense,35000000,28087155,2011,NetflixRating,0,0,0,4,43,9.741935483870968
23-Sep,Dolphin Tale,Drama,37000000,72286779,2011,NetflixRating,0,0,0,82,81,9.741935483870968
23-Sep,Killer Elite,Action,70000000,25124986,2011,NetflixRating,0,0,0,25,43,9.741935483870968
23-Sep,Machine Gun Preacher,Drama,30000000,538690,2011,NetflixRating,0,0,0,29,63,9.741935483870968
23-Sep,Moneyball,Drama,50000000,75605492,2011,NetflixRating,0,0,0,94,86,9.741935483870968
23-Sep,Weekend,Drama,190000,484592,2011,NetflixRating,0,0,0,95,86,9.741935483870968
30-Sep,50/50,Black Comedy,8000000,35016118,2011,NetflixRating,0,0,0,93,88,9.967741935483872
30-Sep,Courageous,Drama,2000000,34522221,2011,NetflixRating,0,0,0,30,86,9.967741935483872
30-Sep,Dream House,Horror,50000000,21302340,2011,NetflixRating,0,0,0,6,36,9.967741935483872
30-Sep,Margaret,Drama,14000000,47185,2011,NetflixRating,0,0,0,71,48,9.967741935483872
30-Sep,Take Shelter,Drama,4750000,1728953,2011,NetflixRating,0,0,0,92,81,9.967741935483872
30-Sep,Tucker & Dale vs. Evil,Black Comedy,5000000,223838,2011,NetflixRating,0,0,0,84,84,9.967741935483872
30-Sep,What's Your Number?,Romantic Comedy,20000000,14011084,2011,NetflixRating,0,0,0,23,44,9.967741935483872
7-Oct,Blackthorn,Adventure,4500000,200558,2011,NetflixRating,0,0,0,75,63,10.225806451612904
7-Oct,The Ides of March,Drama,23000000,40962534,2011,NetflixRating,0,0,0,85,73,10.225806451612904
7-Oct,Real Steel,Action,110000000,85463309,2011,NetflixRating,0,0,0,60,73,10.225806451612904
7-Oct,Xinhai geming,Drama,30000000,135739,2011,NetflixRating,0,0,0,NA,NA,10.225806451612904
14-Oct,Footloose,Musical,24000000,51802742,2011,NetflixRating,0,0,0,71,61,10.451612903225806
21-Oct,Le Havre,Drama,5500000,611709,2011,NetflixRating,0,0,0,99,75,10.67741935483871
21-Oct,Johnny English Reborn,Comedy,45000000,8305970,2011,NetflixRating,0,0,0,39,45,10.67741935483871
21-Oct,Margin Call,Drama,3400000,5353586,2011,NetflixRating,0,0,0,88,74,10.67741935483871
21-Oct,Martha Marcy May Marlene,Thriller/Suspense,1000000,2981038,2011,NetflixRating,0,0,0,90,71,10.67741935483871
21-Oct,The Mighty Macs,Drama,7000000,1891936,2011,NetflixRating,0,0,0,46,64,10.67741935483871
21-Oct,Paranormal Activity 3,Horror,5000000,104028807,2011,NetflixRating,0,0,0,68,51,10.67741935483871
21-Oct,The Three Musketeers 3D,Adventure,90000000,20377913,2011,NetflixRating,0,0,0,24,40,10.67741935483871
28-Oct,Anonymous,Thriller/Suspense,27500000,4463292,2011,NetflixRating,0,0,0,47,54,10.903225806451612
28-Oct,In Time,Thriller/Suspense,35000000,37553932,2011,NetflixRating,0,0,0,36,51,10.903225806451612
28-Oct,Like Crazy,Drama,250000,3395391,2011,NetflixRating,0,0,0,73,61,10.903225806451612
28-Oct,Puss in Boots,Adventure,130000000,149260504,2011,NetflixRating,0,0,0,84,68,10.903225806451612
4-Nov,The Son of No One,Drama,15000000,30680,2011,NetflixRating,0,0,0,16,23,11.129032258064516
4-Nov,Tower Heist,Comedy,85000000,78046570,2011,NetflixRating,0,0,0,68,49,11.129032258064516
4-Nov,A Very Harold & Kumar 3D Christmas,Comedy,20000000,35061031,2011,NetflixRating,0,0,0,69,59,11.129032258064516
11-Nov,Immortals,Action,75000000,83504017,2011,NetflixRating,0,0,0,-1,0,11.35483870967742
11-Nov,Melancholia,Thriller/Suspense,9400000,3030848,2011,NetflixRating,0,0,0,78,67,11.35483870967742
18-Nov,Happy Feet Two,Adventure,135000000,64006466,2011,NetflixRating,0,0,0,46,62,11.580645161290322
18-Nov,The Twilight Saga: Breaking Dawn: Part 1,Drama,127500000,281287133,2011,NetflixRating,0,0,0,-1,91,11.580645161290322
23-Nov,Arthur Christmas,Adventure,85000000,46462469,2011,NetflixRating,0,0,0,91,77,11.741935483870968
23-Nov,A Dangerous Method,Drama,20000000,5702083,2011,NetflixRating,0,0,0,77,50,11.741935483870968
23-Nov,Hugo,Adventure,180000000,73864507,2011,NetflixRating,5,11,0,94,78,11.741935483870968
23-Nov,The Muppets,Comedy,45000000,88625922,2011,NetflixRating,1,1,0,96,80,11.741935483870968
25-Nov,The Artist,Drama,16000000,44667095,2011,NetflixRating,5,10,1,98,88,11.806451612903226
26-Nov,We Bought a Zoo,Drama,50000000,75624550,2011,NetflixRating,0,0,0,66,72,11.838709677419354
2-Dec,Coriolanus,Drama,10000000,749641,2011,NetflixRating,0,0,0,93,58,12.064516129032258
2-Dec,Shame,Drama,6500000,4002293,2011,NetflixRating,0,0,0,79,75,12.064516129032258
9-Dec,New Year's Eve,Romantic Comedy,26000000,54544638,2011,NetflixRating,0,0,0,7,46,12.290322580645162
9-Dec,Tinker Tailor Soldier Spy,Thriller/Suspense,21000000,24149393,2011,NetflixRating,0,0,0,83,65,12.290322580645162
9-Dec,Young Adult,Comedy,12000000,16311571,2011,NetflixRating,0,0,0,80,49,12.290322580645162
9-Dec,The Descendants,Comedy,20000000,177243185,2011,NetflixRating,1,5,0,89,79,12.290322580645162
16-Dec,Mission: Impossible - Ghost Protocol,Action,145000000,209397903,2011,NetflixRating,0,0,0,93,76,12.516129032258064
20-Dec,The Girl with the Dragon Tattoo,Thriller/Suspense,90000000,102515793,2011,NetflixRating,1,5,0,86,86,12.64516129032258
21-Dec,The Adventures of Tintin,Adventure,130000000,77591831,2011,NetflixRating,0,0,0,75,74,12.67741935483871
21-Dec,Albert Nobbs,Drama,7500000,3014696,2011,NetflixRating,0,0,0,55,48,12.67741935483871
21-Dec,Jin líng shí san chai,Drama,100000000,311434,2011,NetflixRating,0,0,0,NA,NA,12.67741935483871
25-Dec,The Darkest Hour,Action,34800000,21443494,2011,NetflixRating,0,0,0,12,26,12.806451612903226
25-Dec,War Horse,Drama,70000000,79883359,2011,NetflixRating,0,0,0,77,74,12.806451612903226
30-Dec,The Iron Lady,Drama,14000000,29959436,2011,NetflixRating,2,2,0,51,51,12.967741935483872
30-Dec,Jodaeiye Nader az Simin,Drama,800000,7098492,2011,NetflixRating,0,0,0,99,92,12.967741935483872
8-Jan,Daybreakers,Horror,20000000,30101577,2010,NetflixRating,0,0,0,67,49,1.2580645161290323
8-Jan,Leap Year,Romantic Comedy,19000000,25918920,2010,NetflixRating,0,0,0,-1,100,1.2580645161290323
8-Jan,Youth in Revolt,Comedy,18000000,15285588,2010,NetflixRating,0,0,0,66,52,1.2580645161290323
15-Jan,The Book of Eli,Action,80000000,94835059,2010,NetflixRating,0,0,0,48,64,1.4838709677419355
15-Jan,Fish Tank,,3000000,374675,2010,NetflixRating,0,0,0,90,79,1.4838709677419355
15-Jan,The Last Station,Drama,18000000,6617867,2010,NetflixRating,0,0,0,71,67,1.4838709677419355
15-Jan,The Spy Next Door,Comedy,28000000,24307106,2010,NetflixRating,0,0,0,12,40,1.4838709677419355
21-Jan,Biutiful,Drama,35000000,5101237,2010,NetflixRating,0,0,0,65,75,1.6774193548387095
22-Jan,Extraordinary Measures,Drama,31000000,12482741,2010,NetflixRating,0,0,0,28,54,1.7096774193548387
22-Jan,La fille du RER,,9000000,208163,2010,NetflixRating,0,0,0,79,40,1.7096774193548387
22-Jan,Legion,Thriller/Suspense,26000000,40168080,2010,NetflixRating,0,0,0,20,31,1.7096774193548387
22-Jan,To Save a Life,Drama,500000,3777210,2010,NetflixRating,0,0,0,33,83,1.7096774193548387
22-Jan,The Tooth Fairy,Comedy,48000000,60022256,2010,NetflixRating,0,0,0,18,42,1.7096774193548387
29-Jan,Edge of Darkness,Drama,60000000,43313890,2010,NetflixRating,0,0,0,56,49,1.935483870967742
29-Jan,Saint John of Las Vegas,,2000000,102645,2010,NetflixRating,0,0,0,23,27,1.935483870967742
3-Feb,Ajami,Drama,1000000,621859,2010,NetflixRating,0,0,0,97,81,2.096774193548387
5-Feb,Dear John,Drama,25000000,80014842,2010,NetflixRating,0,0,0,28,55,2.161290322580645
5-Feb,From Paris With Love,Thriller/Suspense,52000000,24077427,2010,NetflixRating,0,0,0,37,54,2.161290322580645
5-Feb,The Red Riding Trilogy: 1974,Drama,9000000,148826,2010,NetflixRating,0,0,0,NA,NA,2.161290322580645
12-Feb,My Name is Khan,Drama,8470000,4046336,2010,NetflixRating,0,0,0,80,82,2.3870967741935485
12-Feb,Percy Jackson & the Olympians: The Lightning Thief,Adventure,95000000,88768303,2010,NetflixRating,0,0,0,49,54,2.3870967741935485
12-Feb,Valentine's Day,Romantic Comedy,52000000,110485654,2010,NetflixRating,0,0,0,18,48,2.3870967741935485
12-Feb,The Wolfman,Horror,150000000,62189884,2010,NetflixRating,0,0,0,34,33,2.3870967741935485
19-Feb,Blood Done Sign My Name,Drama,10000000,109383,2010,NetflixRating,0,0,0,50,62,2.6129032258064515
19-Feb,The Ghost Writer,Thriller/Suspense,45000000,15541549,2010,NetflixRating,0,0,0,83,70,2.6129032258064515
19-Feb,The Good Guy,Romantic Comedy,10000000,100688,2010,NetflixRating,0,0,0,33,31,2.6129032258064515
19-Feb,Le Petit Nicolas,Comedy,30000000,201857,2010,NetflixRating,0,0,0,60,73,2.6129032258064515
19-Feb,Shutter Island,Thriller/Suspense,80000000,128012934,2010,NetflixRating,0,0,0,69,76,2.6129032258064515
26-Feb,Cop Out,Comedy,37000000,44875481,2010,NetflixRating,0,0,0,19,40,2.838709677419355
26-Feb,The Crazies,Horror,19000000,39123589,2010,NetflixRating,0,0,0,53,44,2.838709677419355
26-Feb,Un Prophète,Drama,13000000,2087720,2010,NetflixRating,0,0,0,NA,NA,2.838709677419355
26-Feb,The Yellow Handkerchief,Drama,15500000,318623,2010,NetflixRating,0,0,0,67,59,2.838709677419355
5-Mar,Alice in Wonderland,Adventure,200000000,334191110,2010,NetflixRating,2,3,0,77,78,3.161290322580645
5-Mar,Brooklyn's Finest,Thriller/Suspense,17000000,27163593,2010,NetflixRating,0,0,0,43,46,3.161290322580645
5-Mar,The Secret of Kells,Adventure,8000000,690290,2010,NetflixRating,0,0,0,91,85,3.161290322580645
12-Mar,The Exploding Girl,Drama,40000,25572,2010,NetflixRating,0,0,0,74,54,3.3870967741935485
12-Mar,Green Zone,Drama,100000000,35497337,2010,NetflixRating,0,0,0,53,57,3.3870967741935485
12-Mar,Remember Me,Drama,16000000,19068240,2010,NetflixRating,0,0,0,-1,50,3.3870967741935485
12-Mar,She's Out of My League,Romantic Comedy,20000000,32010860,2010,NetflixRating,0,0,0,58,59,3.3870967741935485
19-Mar,The Bounty Hunter,Romantic Comedy,45000000,67061228,2010,NetflixRating,0,0,0,13,51,3.6129032258064515
19-Mar,City Island,Comedy,6000000,6671283,2010,NetflixRating,0,0,0,81,80,3.6129032258064515
19-Mar,Diary of a Wimpy Kid,Comedy,15000000,64003625,2010,NetflixRating,0,0,0,53,49,3.6129032258064515
19-Mar,Repo Men,Action,32000000,13942007,2010,NetflixRating,0,0,0,-1,0,3.6129032258064515
19-Mar,The Runaways,Drama,9500000,3573673,2010,NetflixRating,0,0,0,-1,100,3.6129032258064515
26-Mar,Ca$h,Thriller/Suspense,7000000,46488,2010,NetflixRating,0,0,0,-1,45,3.838709677419355
26-Mar,Chloe,Thriller/Suspense,13000000,3075255,2010,NetflixRating,0,0,0,51,39,3.838709677419355
26-Mar,The Eclipse,,3000000,133411,2010,NetflixRating,0,0,0,75,47,3.838709677419355
26-Mar,Hot Tub Time Machine,Comedy,36000000,50269859,2010,NetflixRating,0,0,0,63,56,3.838709677419355
26-Mar,How to Train Your Dragon,Adventure,165000000,217581231,2010,NetflixRating,0,0,0,-1,98,3.838709677419355
31-Mar,The Last Song,Drama,20000000,62950384,2010,NetflixRating,0,0,0,20,65,4.0
1-Apr,Clash of the Titans,Action,125000000,163214888,2010,NetflixRating,0,0,0,66,70,4.032258064516129
2-Apr,Breaking Upwards,,15000,115592,2010,NetflixRating,0,0,0,61,58,4.064516129032258
2-Apr,Don McKay,,6000000,13722,2010,NetflixRating,0,0,0,40,23,4.064516129032258
2-Apr,The Greatest,Drama,6000000,115862,2010,NetflixRating,0,0,0,52,54,4.064516129032258
2-Apr,Leaves of Grass,Black Comedy,9000000,70066,2010,NetflixRating,0,0,0,59,50,4.064516129032258
2-Apr,The Warlords,,40000000,129078,2010,NetflixRating,0,0,0,-1,47,4.064516129032258
2-Apr,Why Did I Get Married Too?,Drama,20000000,60095852,2010,NetflixRating,0,0,0,26,67,4.064516129032258
9-Apr,Date Night,Comedy,55000000,98711404,2010,NetflixRating,0,0,0,67,55,4.290322580645161
9-Apr,Letters to God,Drama,3000000,2848587,2010,NetflixRating,0,0,0,25,74,4.290322580645161
9-Apr,The Square,Thriller/Suspense,1900000,406216,2010,NetflixRating,0,0,0,86,69,4.290322580645161
16-Apr,The City of Your Final Destination,Drama,8300000,493296,2010,NetflixRating,0,0,0,38,38,4.516129032258064
16-Apr,Death at a Funeral,Comedy,21000000,42739347,2010,NetflixRating,0,0,0,61,79,4.516129032258064
16-Apr,The Joneses,,10000000,1475746,2010,NetflixRating,0,0,0,62,46,4.516129032258064
16-Apr,Kick-Ass,Black Comedy,28000000,48071303,2010,NetflixRating,0,0,0,77,80,4.516129032258064
16-Apr,The Perfect Game,Drama,12500000,1089445,2010,NetflixRating,0,0,0,57,68,4.516129032258064
16-Apr,El secreto de sus ojos,Thriller/Suspense,3500000,6391436,2010,NetflixRating,0,0,0,91,93,4.516129032258064
22-Apr,Oceans,Documentary,80000000,19422319,2010,NetflixRating,0,0,0,82,79,4.709677419354839
23-Apr,The Back-up Plan,Romantic Comedy,35000000,37490007,2010,NetflixRating,0,0,0,18,45,4.741935483870968
23-Apr,Joheunnom nabbeunnom isanghannom,Action,10000000,128486,2010,NetflixRating,0,0,0,84,83,4.741935483870968
23-Apr,The Losers,Action,25000000,23591432,2010,NetflixRating,0,0,0,49,54,4.741935483870968
30-Apr,Furry Vengeance,Comedy,35000000,17630465,2010,NetflixRating,0,0,0,8,31,4.967741935483871
30-Apr,The Good Heart,Drama,3800000,20930,2010,NetflixRating,0,0,0,31,59,4.967741935483871
30-Apr,Gunless,,9900000,458054,2010,NetflixRating,0,0,0,40,64,4.967741935483871
30-Apr,Harry Brown,Thriller/Suspense,7300000,1818681,2010,NetflixRating,0,0,0,64,75,4.967741935483871
30-Apr,Housefull,Romantic Comedy,10100000,1183658,2010,NetflixRating,0,0,0,-1,47,4.967741935483871
30-Apr,A Nightmare on Elm Street,Horror,35000000,63075011,2010,NetflixRating,0,0,0,15,44,4.967741935483871
30-Apr,Please Give,,3000000,4033574,2010,NetflixRating,0,0,0,87,64,4.967741935483871
7-May,Iron Man 2,Adventure,170000000,312433331,2010,NetflixRating,0,0,0,73,73,5.225806451612903
7-May,Mother and Child,,7000000,1110509,2010,NetflixRating,0,0,0,79,76,5.225806451612903
14-May,Letters to Juliet,Drama,30000000,53032453,2010,NetflixRating,0,0,0,40,62,5.451612903225806
14-May,Princess Kaiulani,Drama,9000000,883887,2010,NetflixRating,0,0,0,18,44,5.451612903225806
14-May,Robin Hood,Action,210000000,105487148,2010,NetflixRating,0,0,0,43,58,5.451612903225806
21-May,Perrier's Bounty,,6600000,828,2010,NetflixRating,0,0,0,57,47,5.67741935483871
21-May,Shrek Forever After,Adventure,165000000,238736787,2010,NetflixRating,0,0,0,58,54,5.67741935483871
21-May,Solitary Man,Drama,12500000,4360548,2010,NetflixRating,0,0,0,81,50,5.67741935483871
27-May,Sex and the City 2,Comedy,95000000,95347692,2010,NetflixRating,0,0,0,15,43,5.870967741935484
28-May,Agora,Drama,70000000,619423,2010,NetflixRating,0,0,0,53,65,5.903225806451613
28-May,George A. Romero's Survival of the Dead,Horror,4200000,101740,2010,NetflixRating,0,0,0,NA,NA,5.903225806451613
28-May,Micmacs,Comedy,42000000,1259693,2010,NetflixRating,0,0,0,74,74,5.903225806451613
28-May,Prince of Persia: Sands of Time,Action,200000000,90759676,2010,NetflixRating,0,0,0,36,58,5.903225806451613
28-May,Sea Rex 3D: Journey to a Prehistoric World,Documentary,5000000,6096582,2010,NetflixRating,0,0,0,-1,43,5.903225806451613
4-Jun,Get Him to the Greek,Comedy,40000000,61153526,2010,NetflixRating,0,0,0,73,62,6.129032258064516
4-Jun,Killers,Action,75000000,47059963,2010,NetflixRating,0,0,0,11,41,6.129032258064516
4-Jun,Marmaduke,Comedy,50000000,33644788,2010,NetflixRating,0,0,0,9,42,6.129032258064516
4-Jun,Ondine,,12000000,550472,2010,NetflixRating,0,0,0,69,60,6.129032258064516
4-Jun,Splice,Horror,30000000,17010170,2010,NetflixRating,0,0,0,74,37,6.129032258064516
11-Jun,The A-Team,Action,110000000,77222099,2010,NetflixRating,0,0,0,47,66,6.354838709677419
11-Jun,Jerusalema,,2000000,7294,2010,NetflixRating,0,0,0,75,78,6.354838709677419
11-Jun,The Karate Kid,Adventure,40000000,176591618,2010,NetflixRating,0,0,0,66,67,6.354838709677419
11-Jun,Winter's Bone,Drama,2000000,6531503,2010,NetflixRating,0,0,0,94,76,6.354838709677419
18-Jun,Cyrus,Comedy,7000000,7468936,2010,NetflixRating,0,0,0,80,54,6.580645161290323
18-Jun,I am Love,Drama,10000000,5005465,2010,NetflixRating,0,0,0,80,67,6.580645161290323
18-Jun,Jonah Hex,Action,47000000,10547117,2010,NetflixRating,0,0,0,12,20,6.580645161290323
18-Jun,The Killer Inside Me,Drama,13000000,217277,2010,NetflixRating,0,0,0,54,40,6.580645161290323
18-Jun,Toy Story 3,Adventure,200000000,415004880,2010,NetflixRating,2,5,0,99,89,6.580645161290323
23-Jun,Knight and Day,Action,117000000,76423035,2010,NetflixRating,0,0,0,53,49,6.741935483870968
25-Jun,Grown Ups,Comedy,75000000,162001186,2010,NetflixRating,0,0,0,-1,63,6.806451612903226
25-Jun,Les herbes folles,Thriller/Suspense,14000000,403952,2010,NetflixRating,0,0,0,66,38,6.806451612903226
30-Jun,The Twilight Saga: Eclipse,Drama,68000000,300531751,2010,NetflixRating,0,0,0,49,60,6.967741935483871
30-Jun,Love Ranch,Drama,25000000,137885,2010,NetflixRating,0,0,0,12,29,6.967741935483871
1-Jul,The Last Airbender,Adventure,150000000,131772187,2010,NetflixRating,0,0,0,6,31,7.032258064516129
9-Jul,Despicable Me,Comedy,69000000,251513985,2010,NetflixRating,0,0,0,74,85,7.290322580645161
9-Jul,The Kids Are All Right,Comedy,4000000,20811365,2010,NetflixRating,0,0,0,93,73,7.290322580645161
9-Jul,Predators,Action,40000000,52000688,2010,NetflixRating,0,0,0,64,51,7.290322580645161
14-Jul,The Sorcerer's Apprentice,Adventure,160000000,63150991,2010,NetflixRating,0,0,0,41,53,7.451612903225806
16-Jul,Inception,Thriller/Suspense,160000000,292576195,2010,NetflixRating,4,8,0,86,91,7.516129032258064
23-Jul,Life During Wartime,Black Comedy,4500000,281447,2010,NetflixRating,0,0,0,69,48,7.741935483870968
23-Jul,Ramona and Beezus,Comedy,15000000,26167002,2010,NetflixRating,0,0,0,70,72,7.741935483870968
23-Jul,Salt,Thriller/Suspense,130000000,118311368,2010,NetflixRating,0,0,0,62,60,7.741935483870968
30-Jul,Cats & Dogs: The Revenge of Kitty Galore,Comedy,85000000,45539292,2010,NetflixRating,0,0,0,14,38,7.967741935483871
30-Jul,Charlie St. Cloud,Drama,44000000,31206263,2010,NetflixRating,0,0,0,27,61,7.967741935483871
30-Jul,Dinner for Schmucks,Comedy,69000000,73026337,2010,NetflixRating,0,0,0,42,43,7.967741935483871
30-Jul,The Extra Man,,7000000,453377,2010,NetflixRating,0,0,0,43,38,7.967741935483871
30-Jul,Get Low,,7000000,9176933,2010,NetflixRating,0,0,0,84,75,7.967741935483871
6-Aug,Flipped,Romantic Comedy,14000000,1755212,2010,NetflixRating,0,0,0,55,78,8.193548387096774
6-Aug,The Other Guys,Comedy,100000000,119219978,2010,NetflixRating,0,0,0,79,59,8.193548387096774
6-Aug,The Oxford Murders,Thriller/Suspense,10000000,4803,2010,NetflixRating,0,0,0,10,33,8.193548387096774
6-Aug,Step Up 3D,Drama,30000000,42400223,2010,NetflixRating,0,0,0,19,83,8.193548387096774
13-Aug,Animal Kingdom,Drama,4200000,1044039,2010,NetflixRating,0,0,0,-1,0,8.419354838709678
13-Aug,Eat Pray Love,Drama,60000000,80574010,2010,NetflixRating,0,0,0,36,42,8.419354838709678
13-Aug,The Expendables,Action,82000000,103068524,2010,NetflixRating,0,0,0,65,67,8.419354838709678
13-Aug,Scott Pilgrim vs. The World,Comedy,85000000,31611316,2010,NetflixRating,0,0,0,82,83,8.419354838709678
18-Aug,Vampires Suck,Comedy,20000000,36661504,2010,NetflixRating,0,0,0,5,30,8.580645161290322
20-Aug,Lottery Ticket,Comedy,17000000,24719879,2010,NetflixRating,0,0,0,34,44,8.64516129032258
20-Aug,Mao's Last Dancer,Drama,18000000,4806750,2010,NetflixRating,0,0,0,55,77,8.64516129032258
20-Aug,Nanny McPhee and the Big Bang,Adventure,35000000,29197642,2010,NetflixRating,0,0,0,NA,NA,8.64516129032258
20-Aug,Piranha 3D,Horror,24000000,25003155,2010,NetflixRating,0,0,0,72,42,8.64516129032258
20-Aug,The Switch,Romantic Comedy,19000000,27758465,2010,NetflixRating,0,0,0,51,45,8.64516129032258
27-Aug,Centurion,Action,15000000,123570,2010,NetflixRating,0,0,0,59,43,8.870967741935484
27-Aug,The Last Exorcism,Horror,1800000,41034350,2010,NetflixRating,0,0,0,72,34,8.870967741935484
27-Aug,Takers,Drama,32000000,57744720,2010,NetflixRating,0,0,0,28,62,8.870967741935484
1-Sep,My Dog Tulip,Drama,350000,246574,2010,NetflixRating,0,0,0,91,70,9.03225806451613
3-Sep,16 to Life,Romantic Comedy,1000000,11574,2010,NetflixRating,0,0,0,-1,61,9.096774193548388
3-Sep,Going the Distance,Romantic Comedy,32000000,17804299,2010,NetflixRating,0,0,0,53,53,9.096774193548388
3-Sep,Machete,Action,12500000,26593646,2010,NetflixRating,0,0,0,72,64,9.096774193548388
3-Sep,San qiang pai an jing qi,Drama,12000000,190946,2010,NetflixRating,0,0,0,32,39,9.096774193548388
10-Sep,Bran Nue Dae,Musical,6750000,113568,2010,NetflixRating,0,0,0,57,53,9.32258064516129
10-Sep,Resident Evil: Afterlife 3D,Horror,57500000,60128566,2010,NetflixRating,0,0,0,23,49,9.32258064516129
15-Sep,Never Let Me Go,Drama,15000000,2434652,2010,NetflixRating,0,0,0,70,71,9.483870967741936
17-Sep,Alpha and Omega 3D,Adventure,20000000,25107267,2010,NetflixRating,0,0,0,16,41,9.548387096774194
17-Sep,Devil,Thriller/Suspense,10000000,33679655,2010,NetflixRating,0,0,0,52,44,9.548387096774194
17-Sep,Easy A,Comedy,8000000,58401464,2010,NetflixRating,0,0,0,85,77,9.548387096774194
17-Sep,The Town,Drama,37000000,92186262,2010,NetflixRating,0,0,0,94,84,9.548387096774194
22-Sep,You Will Meet a Tall Dark Stranger,Drama,15000000,3247816,2010,NetflixRating,0,0,0,46,34,9.709677419354838
24-Sep,Enter the Void,Drama,16000000,337997,2010,NetflixRating,0,0,0,73,71,9.774193548387096
24-Sep,Legend of the Guardians: The Owls of Ga'Hoole 3D,Adventure,100000000,55675313,2010,NetflixRating,0,0,0,50,64,9.774193548387096
24-Sep,The Virginity Hit,Comedy,2000000,636706,2010,NetflixRating,0,0,0,29,32,9.774193548387096
24-Sep,Wall Street 2: Money Never Sleeps,Drama,70000000,52474616,2010,NetflixRating,0,0,0,NA,NA,9.774193548387096
24-Sep,You Again,Comedy,20000000,25702053,2010,NetflixRating,0,0,0,17,43,9.774193548387096
1-Oct,Case 39,Horror,27000000,13261851,2010,NetflixRating,0,0,0,22,40,10.03225806451613
1-Oct,Chain Letter,Horror,3000000,205842,2010,NetflixRating,0,0,0,23,18,10.03225806451613
1-Oct,Freakonomics,Documentary,2900000,101270,2010,NetflixRating,0,0,0,65,51,10.03225806451613
1-Oct,Let Me In,Thriller/Suspense,20000000,12134935,2010,NetflixRating,0,0,0,88,76,10.03225806451613
1-Oct,The Social Network,Drama,40000000,96962694,2010,NetflixRating,3,8,0,96,86,10.03225806451613
8-Oct,I Spit on Your Grave,Horror,1750000,93051,2010,NetflixRating,0,0,0,34,48,10.258064516129032
8-Oct,Inside Job,Documentary,2000000,4311834,2010,NetflixRating,1,1,0,98,91,10.258064516129032
8-Oct,It's Kind of a Funny Story,Comedy,8000000,6363628,2010,NetflixRating,0,0,0,59,66,10.258064516129032
8-Oct,Life as We Know It,Romantic Comedy,38000000,53374681,2010,NetflixRating,0,0,0,28,61,10.258064516129032
8-Oct,My Soul to Take,Horror,25000000,14744435,2010,NetflixRating,0,0,0,9,27,10.258064516129032
8-Oct,Nowhere Boy,Drama,1900000,1445366,2010,NetflixRating,0,0,0,79,74,10.258064516129032
8-Oct,Secretariat,Drama,35000000,59699513,2010,NetflixRating,0,0,0,64,76,10.258064516129032
8-Oct,Stone,Drama,22000000,1810078,2010,NetflixRating,0,0,0,51,21,10.258064516129032
15-Oct,Carlos,Drama,18000000,145526,2010,NetflixRating,0,0,0,94,85,10.483870967741936
15-Oct,Conviction,Drama,12500000,6797696,2010,NetflixRating,0,0,0,-1,62,10.483870967741936
15-Oct,Down Terrace,Black Comedy,30000,9812,2010,NetflixRating,0,0,0,85,61,10.483870967741936
15-Oct,Hereafter,Thriller/Suspense,50000000,32746941,2010,NetflixRating,0,0,0,46,38,10.483870967741936
15-Oct,I Want Your Money,Documentary,400000,433588,2010,NetflixRating,0,0,0,0,67,10.483870967741936
15-Oct,Jackass 3D,Comedy,20000000,117229692,2010,NetflixRating,0,0,0,63,81,10.483870967741936
15-Oct,N-Secure,Thriller/Suspense,1600000,2595644,2010,NetflixRating,0,0,0,-1,47,10.483870967741936
15-Oct,Red,Action,60000000,90380162,2010,NetflixRating,0,0,0,71,72,10.483870967741936
20-Oct,Paranormal Activity 2,Horror,3000000,84752907,2010,NetflixRating,0,0,0,58,49,10.64516129032258
29-Oct,Monsters,Drama,500000,237301,2010,NetflixRating,0,0,0,71,52,10.935483870967742
29-Oct,Welcome to the Rileys,Drama,10000000,152857,2010,NetflixRating,0,0,0,55,58,10.935483870967742
29-Oct,Wild Target,Comedy,8000000,109338,2010,NetflixRating,0,0,0,32,56,10.935483870967742
5-Nov,127 Hours,Drama,18000000,18335230,2010,NetflixRating,0,0,0,93,85,11.161290322580646
5-Nov,Due Date,Comedy,65000000,100539043,2010,NetflixRating,0,0,0,40,52,11.161290322580646
5-Nov,For Colored Girls,Drama,21000000,37729698,2010,NetflixRating,0,0,0,32,73,11.161290322580646
5-Nov,Megamind,Adventure,130000000,148415853,2010,NetflixRating,0,0,0,73,71,11.161290322580646
10-Nov,Morning Glory,Comedy,40000000,31011732,2010,NetflixRating,0,0,0,55,51,11.32258064516129
12-Nov,Skyline,Thriller/Suspense,10000000,21416355,2010,NetflixRating,0,0,0,15,18,11.387096774193548
